,date,TO,R,hosp,rad,conf,conf_j1,dc_tot
255,2021-07-25,0.175168050612891,1.76132287626837,6843.0,389226.0,4492660.0,15242.0,111623.0
256,2021-07-26,0.188216686437327,1.66483231055483,7079.0,389531.0,4497967.0,5307.0,111668.0
257,2021-07-27,0.193357058125741,1.5708909847064,7137.0,389996.0,4524838.0,26871.0,111696.0
258,2021-07-28,0.196124950573349,1.48216248449358,7208.0,390367.0,4552772.0,27934.0,111740.0
259,2021-07-29,0.200672202451562,1.40064445162368,7236.0,390784.0,4577962.0,25190.0,111768.0
260,2021-07-30,0.211941478845393,1.32782418370053,7363.0,391216.0,4602271.0,24309.0,111831.0
261,2021-07-31,0.217279557137208,1.26441373541567,7409.0,391581.0,4625742.0,23471.0,111874.0
262,2021-08-01,0.224792408066429,1.21061013326869,7581.0,391689.0,4645342.0,19600.0,111892.0
263,2021-08-02,0.243574535389482,1.16633749334899,7840.0,392055.0,4650526.0,5184.0,111945.0
264,2021-08-03,0.263147489126137,1.13116971012125,7974.0,392634.0,4677355.0,26829.0,112004.0
265,2021-08-04,0.271055753262159,1.10440437214537,8134.0,393129.0,4706139.0,28784.0,112053.0
266,2021-08-05,0.280743376828786,1.08513251472276,8210.0,393723.0,4732599.0,26460.0,112105.0
267,2021-08-06,0.288256227758007,1.0722739872026,8368.0,394324.0,4757676.0,25077.0,112169.0
268,2021-08-07,0.298536971134836,1.06458986681293,8425.0,394709.0,4783431.0,25755.0,112201.0
269,2021-08-08,0.307631474891261,1.06067242848419,8685.0,394910.0,4803881.0,20450.0,112229.0
270,2021-08-09,0.329576907868723,1.05896312692599,9022.0,395310.0,4809656.0,5775.0,112304.0
271,2021-08-10,0.338473705021748,1.05800530491475,9153.0,396002.0,4838232.0,28576.0,112374.0
272,2021-08-11,0.344998022933966,1.05651069601864,9233.0,396616.0,4869152.0,30920.0,112432.0
273,2021-08-12,0.3572558323448,1.05334692198536,9465.0,397162.0,4897706.0,28554.0,112509.0
274,2021-08-13,0.362000790826414,1.04758628259951,9546.0,397828.0,4924159.0,26453.0,112599.0
275,2021-08-14,0.363187030446817,1.03874559273875,9648.0,398257.0,4948586.0,24427.0,112652.0
276,2021-08-15,0.366152629497825,1.02680431353943,9798.0,398445.0,4969758.0,21172.0,112696.0
277,2021-08-16,0.377224199288256,1.01216857420855,10151.0,398924.0,4975587.0,5829.0,112803.0
278,2021-08-17,0.386120996441281,0.995599275846633,10219.0,399763.0,5003701.0,28114.0,112914.0
279,2021-08-18,0.406089363384737,0.978095012354806,10336.0,400539.0,5032106.0,28405.0,113036.0
280,2021-08-19,0.405100830367734,0.960651691834701,10392.0,401284.0,5056079.0,23973.0,113165.0
281,2021-08-20,0.413404507710558,0.944142973143067,10515.0,401946.0,5078398.0,22319.0,113250.0
282,2021-08-21,0.416370106761566,0.929079689426233,10463.0,402615.0,5101034.0,22636.0,113379.0
283,2021-08-22,0.420719652036378,0.915580157154436,10651.0,402848.0,5118334.0,17300.0,113494.0
284,2021-08-23,0.437920126532226,0.903437684810703,11007.0,403285.0,5123500.0,5166.0,113603.0
285,2021-08-24,0.43910636615263,0.892255187222526,11066.0,404141.0,5148353.0,24853.0,113759.0
286,2021-08-25,0.44266508501384,0.881544998231779,11171.0,404823.0,5172059.0,23706.0,113862.0
287,2021-08-26,0.447014630288652,0.870953915427841,11104.0,405490.0,5191742.0,19683.0,113984.0
288,2021-08-27,0.448793989719257,0.86032473998972,11162.0,406229.0,5209991.0,18249.0,114090.0
289,2021-08-28,0.446619217081851,0.849691993761574,11052.0,406709.0,5227581.0,17590.0,114164.0
290,2021-08-29,0.44998022933966,0.839256953890274,11092.0,406911.0,5241211.0,13630.0,114217.0
291,2021-08-30,0.452748121787268,0.8292789517743,11245.0,407355.0,5245006.0,3795.0,114330.0
292,2021-08-31,0.453143534994069,0.819934436516543,11120.0,408275.0,5264431.0,19425.0,114465.0
293,2021-09-01,0.45353894820087,0.811279552906814,11119.0,408908.0,5282052.0,17621.0,114560.0
294,2021-09-02,0.449782522736259,0.803247385287402,10934.0,409615.0,5297963.0,15911.0,114669.0
295,2021-09-03,0.446619217081851,0.795659705265406,10816.0,410229.0,5311429.0,13466.0,114764.0
296,2021-09-04,0.439501779359431,0.788281626526976,10654.0,410710.0,5324765.0,13336.0,114847.0
297,2021-09-05,0.438315539739027,0.780858745966074,10644.0,410888.0,5335175.0,10410.0,114896.0
298,2021-09-06,0.444642151047845,0.773209701948675,10757.0,411314.0,5338217.0,3042.0,115022.0
299,2021-09-07,0.446619217081851,0.765257349287016,10646.0,412039.0,5352751.0,14534.0,115130.0
300,2021-09-08,0.439699485962831,0.757033159560335,10438.0,412721.0,5365579.0,12828.0,115249.0
301,2021-09-09,0.433965994464215,0.74867742728366,10323.0,413273.0,5376548.0,10969.0,115363.0
302,2021-09-10,0.425266903914591,0.740427671082073,10115.0,413880.0,5386514.0,9966.0,115457.0
303,2021-09-11,0.42131277184658,0.732553397970612,10018.0,414243.0,5396115.0,9601.0,115503.0
304,2021-09-12,0.420917358639779,0.725338233819019,10012.0,414405.0,5403794.0,7679.0,115532.0
305,2021-09-13,0.415776986951364,0.719071626239222,9986.0,414778.0,5405856.0,2062.0,115629.0
306,2021-09-14,0.395413206801107,0.714002877065881,9739.0,415490.0,5416183.0,10327.0,115723.0
307,2021-09-15,0.387307236061684,0.710324867918837,9555.0,416030.0,5425327.0,9144.0,115803.0
308,2021-09-16,0.385923289837881,0.708174060849887,9297.0,416554.0,5433455.0,8128.0,115877.0
309,2021-09-17,0.373863187030447,0.707624525671992,9070.0,417059.0,5440828.0,7373.0,115969.0
310,2021-09-18,0.363187030446817,0.708677348338955,8912.0,417399.0,5448242.0,7414.0,116011.0
311,2021-09-19,0.362198497429814,0.711251873609642,8887.0,417505.0,5454056.0,5814.0,116039.0
312,2021-09-20,0.356860419137999,0.715206633215976,8845.0,417826.0,5455571.0,1515.0,116069.0
313,2021-09-21,0.344800316330565,0.720403077179214,8594.0,418397.0,5463422.0,7851.0,116222.0
314,2021-09-22,0.327402135231317,0.726726457880854,8414.0,418859.0,5470216.0,6794.0,116282.0
315,2021-09-23,0.318109924871491,0.734089102957867,8237.0,419256.0,5476445.0,6229.0,116348.0
316,2021-09-24,0.313562672993278,0.742412390688734,8107.0,419628.0,5482324.0,5879.0,116401.0
317,2021-09-25,0.31059707394227,0.751541732534194,7980.0,419912.0,5488336.0,6012.0,116430.0
318,2021-09-26,0.311783313562673,0.761204334600104,7994.0,419971.0,5493042.0,4706.0,116444.0
319,2021-09-27,0.31059707394227,0.770971036851391,7980.0,420247.0,5494351.0,1309.0,116528.0
320,2021-09-28,0.301304863582444,0.780239149681573,7801.0,420645.0,5501116.0,6765.0,116586.0
321,2021-09-29,0.289837880585212,0.788302905276295,7726.0,420934.0,5506951.0,5835.0,116629.0
322,2021-09-30,0.279557137208383,0.794675636743495,7565.0,421264.0,5512155.0,5204.0,116690.0
323,2021-10-01,0.26789244760775,0.799241321528472,7410.0,421579.0,5517090.0,4935.0,116739.0
324,2021-10-02,0.261961249505734,0.802392758802612,7294.0,421787.0,5522038.0,4948.0,116769.0
325,2021-10-03,0.262158956109134,0.805085330966347,7308.0,421839.0,5525782.0,3744.0,116778.0
326,2021-10-04,0.262554369315935,0.808761844069531,7299.0,422072.0,5526920.0,1138.0,116833.0
327,2021-10-05,0.252866745749308,0.814975862942304,7096.0,422510.0,5532478.0,5558.0,116894.0
328,2021-10-06,0.245551601423488,0.825164571141753,7038.0,422728.0,5537424.0,4946.0,116933.0
329,2021-10-07,0.237247924080664,0.840222241029718,6903.0,423001.0,5542039.0,4615.0,116969.0
330,2021-10-08,0.230130486358244,0.860324923492714,6805.0,423274.0,5546509.0,4470.0,117010.0
331,2021-10-09,0.222815342032424,0.884869915304443,6706.0,423485.0,5551243.0,4734.0,117025.0
332,2021-10-10,0.223803875049427,0.912487626126963,6737.0,423537.0,5555234.0,3991.0,117033.0
333,2021-10-11,0.226374060893634,0.941335844218985,6729.0,423734.0,5556354.0,1120.0,117068.0
334,2021-10-12,0.219652036378015,0.96968141596613,6629.0,424018.0,5562234.0,5880.0,117121.0
335,2021-10-13,0.215697904310004,0.996137889142644,6601.0,424238.0,5567812.0,5578.0,117145.0
336,2021-10-14,0.212534598655595,1.01974108063556,6523.0,424464.0,5572999.0,5187.0,117185.0
337,2021-10-15,0.207789640173982,1.03998605509403,6470.0,424693.0,5579098.0,6099.0,117221.0
338,2021-10-16,0.207394226967181,1.05686141635041,6437.0,424817.0,5583997.0,4899.0,117236.0
339,2021-10-17,0.207987346777382,1.0707637739872,6448.0,424868.0,5587775.0,3778.0,117241.0
340,2021-10-18,0.207394226967181,1.08225642916603,6468.0,425074.0,5588832.0,1057.0,117287.0
341,2021-10-19,0.206801107156979,1.09196031333178,6483.0,425292.0,5594766.0,5934.0,117326.0
342,2021-10-20,0.202846975088968,1.10043713624061,6465.0,425537.0,5600802.0,6036.0,117352.0
343,2021-10-21,0.199485962831159,1.10788035413489,6453.0,425777.0,5606929.0,6127.0,117389.0
344,2021-10-22,0.199683669434559,1.11406203286663,6400.0,426012.0,5613295.0,6366.0,117418.0
345,2021-10-23,0.199090549624357,1.11835577544746,6348.0,426213.0,5619586.0,6291.0,117441.0
346,2021-10-24,0.201265322261764,1.1198151885882,6377.0,426243.0,5624591.0,5005.0,117445.0
347,2021-10-25,0.202253855278766,1.11747684221567,6405.0,426431.0,5625886.0,1295.0,117488.0
348,2021-10-26,0.207394226967181,1.11124518142177,6445.0,426654.0,5632489.0,6603.0,117526.0
349,2021-10-27,0.205219454329775,1.10206299036204,6489.0,426836.0,5639017.0,6528.0,117559.0
350,2021-10-28,0.205021747726374,1.09196714653284,6541.0,427031.0,5645478.0,6461.0,117593.0
351,2021-10-29,0.204428627916172,1.08392515894925,6534.0,427286.0,5651911.0,6433.0,117621.0
352,2021-10-30,0.205417160933175,1.08163791570614,6524.0,427445.0,5659271.0,7360.0,117643.0
353,2021-10-31,0.206801107156979,1.08898805518745,6572.0,427489.0,5665600.0,6329.0,117655.0
354,2021-11-01,0.211348359035192,1.10816361853961,6639.0,427519.0,5667466.0,1866.0,117661.0
355,2021-11-02,0.215697904310004,1.13853108309851,6680.0,427801.0,5669505.0,2039.0,117748.0
356,2021-11-03,0.216686437327007,1.17668846825237,6764.0,428108.0,5679555.0,10050.0,117783.0
357,2021-11-04,0.217279557137208,1.2169316025392,6718.0,428434.0,5689057.0,9502.0,117832.0
358,2021-11-05,0.215302491103203,1.25250031332032,6735.0,428716.0,5698055.0,8998.0,117858.0
359,2021-11-06,0.217279557137208,1.27844861724699,6667.0,428950.0,5707660.0,9605.0,117883.0
360,2021-11-07,0.217674970344009,1.29275237017575,6709.0,428990.0,5716207.0,8547.0,117893.0
361,2021-11-08,0.225583234480032,1.29721143945573,6865.0,429250.0,5718404.0,2197.0,117950.0
362,2021-11-09,0.225385527876631,1.29672630632892,6851.0,429618.0,5730880.0,12476.0,117994.0
363,2021-11-10,0.228153420324239,1.29772871144859,6906.0,429919.0,5742763.0,11883.0,118027.0
364,2021-11-11,0.226374060893634,1.30586631500018,6952.0,430063.0,5755366.0,12603.0,118044.0
365,2021-11-12,0.233689205219454,1.32500317520794,7046.0,430277.0,5759226.0,3860.0,118092.0
366,2021-11-13,0.237643337287465,1.35578019606997,7050.0,430476.0,5773872.0,14646.0,118108.0
367,2021-11-14,0.23922499011467,1.39581395903279,7111.0,430524.0,5786368.0,12496.0,118125.0
368,2021-11-15,0.248517200474496,1.4406163948615,7361.0,430811.0,5789609.0,3241.0,118200.0
369,2021-11-16,0.252471332542507,1.48490202794602,7535.0,431216.0,5809387.0,19778.0,118247.0
370,2021-11-17,0.25701858442072,1.52374267721091,7663.0,431559.0,5829681.0,20294.0,118303.0
371,2021-11-18,0.263542902332938,1.55411633957722,7787.0,431887.0,5850047.0,20366.0,118355.0
372,2021-11-19,0.267497034400949,1.57504384835176,7940.0,432215.0,5871267.0,21220.0,118405.0
373,2021-11-20,0.263542902332938,1.58709059659704,7974.0,432421.0,5893945.0,22678.0,118428.0
374,2021-11-21,0.264729141953341,1.59178837252873,8038.0,432497.0,5913694.0,19749.0,118443.0
375,2021-11-22,0.277975484381178,1.59107626884123,8338.0,432957.0,5918960.0,5266.0,118540.0
376,2021-11-23,0.287663107947806,1.58668926302093,8525.0,433411.0,5949414.0,30454.0,118624.0
377,2021-11-24,0.293198892843021,1.57999271718597,8765.0,433833.0,5982005.0,32591.0,118705.0
378,2021-11-25,0.29636219849743,1.57200614849041,8981.0,434310.0,6015469.0,33464.0,118777.0
379,2021-11-26,0.309015421115065,1.56335662101944,9181.0,434775.0,6049905.0,34436.0,118837.0
380,2021-11-27,0.319691577698695,1.55399266893636,9271.0,435027.0,6087123.0,37218.0,118871.0
381,2021-11-28,0.322657176749703,1.54334675472129,9381.0,435119.0,6118771.0,31648.0,118894.0
382,2021-11-29,0.345788849347568,1.53058563692531,9860.0,435531.0,6127050.0,8279.0,119016.0
383,2021-11-30,0.36061684460261,1.51480399597782,10249.0,436187.0,6174227.0,47177.0,119131.0
384,2021-12-01,0.372874654013444,1.4952132853454,10558.0,436766.0,6223837.0,49610.0,119227.0
385,2021-12-02,0.382364570976671,1.47142511715548,10790.0,437363.0,6272253.0,48416.0,119330.0
386,2021-12-03,0.406880189798339,1.44346608234223,11103.0,438044.0,6322111.0,49858.0,119457.0
387,2021-12-04,0.402728351126928,1.41185130565992,11340.0,438440.0,6373735.0,51624.0,119506.0
388,2021-12-05,0.408461842625544,1.37741431792139,11526.0,438589.0,6415987.0,42252.0,119535.0
389,2021-12-06,0.433175168050613,1.34115689312521,12096.0,439237.0,6427295.0,11308.0,119727.0
390,2021-12-07,0.464808224594701,1.30428239548843,12714.0,440066.0,6486314.0,59019.0,119899.0
391,2021-12-08,0.479636219849743,1.26807303262341,13044.0,440865.0,6547654.0,61340.0,120032.0
392,2021-12-09,0.486555950968762,1.23365298653814,13363.0,441638.0,6604508.0,56854.0,120168.0
393,2021-12-10,0.493871095294583,1.20197191617182,13629.0,442473.0,6659847.0,55339.0,120318.0
394,2021-12-11,0.501977066034006,1.17386530145473,13855.0,442940.0,6713567.0,53720.0,120383.0
395,2021-12-12,0.51443258204824,1.15005348210588,14050.0,443159.0,6757415.0,43848.0,120431.0
396,2021-12-13,0.544088572558323,1.13093165384649,14527.0,443933.0,6769451.0,12036.0,120674.0
397,2021-12-14,0.551996836694346,1.11645988264665,14819.0,445100.0,6832856.0,63405.0,120832.0
398,2021-12-15,0.562079873467774,1.10622591785337,15062.0,446101.0,6898569.0,65713.0,120983.0
399,2021-12-16,0.559905100830368,1.09952707635244,15142.0,447156.0,6959435.0,60866.0,121171.0
400,2021-12-17,0.573546856465006,1.09571528688259,15410.0,448151.0,7017563.0,58128.0,121333.0
401,2021-12-18,0.579873467773824,1.09533021217158,15370.0,448891.0,7076099.0,58536.0,121418.0
402,2021-12-19,0.580466587584025,1.10028829597145,15528.0,449128.0,7124572.0,48473.0,121493.0
403,2021-12-20,0.598062475286675,1.11383103895102,15918.0,449970.0,7139647.0,15075.0,121717.0
404,2021-12-21,0.612099644128114,1.14024439343363,16076.0,451213.0,7212479.0,72832.0,121946.0
405,2021-12-22,0.622182680901542,1.18397252438202,16118.0,452365.0,7296751.0,84272.0,122116.0
406,2021-12-23,0.634242783708976,1.24729643666682,16060.0,453573.0,7388359.0,91608.0,122295.0
407,2021-12-24,0.643337287465401,1.3292650802465,16173.0,454659.0,7482483.0,94124.0,122462.0
408,2021-12-25,0.648873072360617,1.42470224157436,16162.0,455323.0,7587094.0,104611.0,122546.0
409,2021-12-26,0.652234084618426,1.52472555422658,16365.0,455508.0,7614791.0,27697.0,122642.0
410,2021-12-27,0.658956109134045,1.61856467608173,16921.0,456295.0,7645174.0,30383.0,122898.0
411,2021-12-28,0.675365757216291,1.69627834491304,17405.0,457594.0,7824981.0,179807.0,123188.0
412,2021-12-29,0.68584420719652,1.75098122852812,17856.0,458891.0,8033080.0,208099.0,123372.0
413,2021-12-30,0.693159351522341,1.78066327081623,18321.0,460123.0,8239323.0,206243.0,123552.0
414,2021-12-31,0.700474495848161,1.7874079834594,18715.0,461407.0,8471523.0,232200.0,123741.0
415,2022-01-01,0.703835508105971,1.77560294674092,18811.0,462266.0,8690649.0,219126.0,123851.0
416,2022-01-02,0.706207987346777,1.75024633983011,19043.0,462576.0,8749081.0,58432.0,123942.0
417,2022-01-03,0.722419928825623,1.71551103333846,19606.0,463863.0,8816542.0,67461.0,124212.0
418,2022-01-04,0.724594701463029,1.67419032448505,20186.0,465820.0,9088228.0,271686.0,124563.0
419,2022-01-05,0.730525899565046,1.62791403739327,20688.0,467508.0,9420480.0,332252.0,124809.0
420,2022-01-06,0.743179122182681,1.57749273808718,21169.0,469181.0,9681961.0,261481.0,125013.0
421,2022-01-07,0.754250691973112,1.5234530212429,21605.0,470797.0,10010175.0,328214.0,125206.0
422,2022-01-08,0.755436931593515,1.46711078708779,21721.0,472027.0,10313844.0,303669.0,125348.0
423,2022-01-09,0.76057730328193,1.41048194356558,21982.0,472488.0,10609941.0,296097.0,125438.0
424,2022-01-10,0.771846579675761,1.35611010371465,22749.0,473916.0,10703837.0,93896.0,125718.0
425,2022-01-11,0.784697508896797,1.30683850362761,23371.0,476124.0,11071986.0,368149.0,126059.0
426,2022-01-12,0.787860814551206,1.26544799491625,23889.0,478097.0,11433705.0,361719.0,126305.0
427,2022-01-13,0.778766310794781,1.23379057799511,24154.0,480068.0,11739027.0,305322.0,126530.0
428,2022-01-14,0.770067220245156,1.21267037112226,24511.0,481964.0,12068398.0,329371.0,126721.0
429,2022-01-15,0.761565836298932,1.20143127453718,24544.0,483438.0,12392978.0,324580.0,126869.0
430,2022-01-16,0.761565836298932,1.19812730699111,24887.0,484007.0,12671107.0,278129.0,126967.0
431,2022-01-17,0.773625939106366,1.19989488810048,25776.0,485556.0,12773251.0,102144.0,127263.0
432,2022-01-18,0.767299327797548,1.2034481844166,26526.0,487977.0,13238020.0,464769.0,127638.0
433,2022-01-19,0.761565836298932,1.20552817430556,27230.0,490192.0,13674187.0,436167.0,127869.0
434,2022-01-20,0.759588770264927,1.20377672083599,27931.0,492256.0,14099370.0,425183.0,128114.0
435,2022-01-21,0.749703440094899,1.19685509515718,28457.0,494500.0,14500221.0,400851.0,128347.0
436,2022-01-22,0.740608936338474,1.18425170295495,28515.0,496206.0,14889541.0,389320.0,128514.0
437,2022-01-23,0.743376828786082,1.16610782886028,28838.0,496840.0,15191155.0,301614.0,128629.0
438,2022-01-24,0.74654013444049,1.14314304639089,29748.0,498806.0,15299636.0,108481.0,129022.0
439,2022-01-25,0.739620403321471,1.1163045820704,30189.0,501762.0,15801271.0,501635.0,129489.0
440,2022-01-26,0.733886911822855,1.08658930940965,30624.0,504330.0,16229279.0,428008.0,129747.0
441,2022-01-27,0.730328192961645,1.05498400246973,30982.0,506728.0,16621447.0,392168.0,130015.0
442,2022-01-28,0.722815342032424,1.02241560874136,31271.0,509211.0,16974950.0,353503.0,130278.0
443,2022-01-29,0.718465796757612,0.98963094992817,31282.0,510921.0,17307348.0,332398.0,130456.0
444,2022-01-30,0.719849742981416,0.957163119257749,31536.0,511612.0,17556796.0,249448.0,130583.0
445,2022-01-31,0.731514432582048,0.925212859509858,32374.0,513540.0,17639453.0,82657.0,130931.0
446,2022-02-01,0.741597469355476,0.893661128754806,32894.0,516458.0,18056349.0,416896.0,131312.0
447,2022-02-02,0.731514432582048,0.86216806454005,32720.0,519409.0,18371712.0,315363.0,131588.0
448,2022-02-03,0.720245156188217,0.830416247845321,32852.0,521380.0,18646064.0,274352.0,131852.0
449,2022-02-04,0.715302491103203,0.798215494560644,32988.0,524878.0,18887113.0,241049.0,132207.0
450,2022-02-05,0.712930011862396,0.765654932881565,32867.0,526609.0,19101655.0,214542.0,132377.0
451,2022-02-06,0.70719652036378,0.73316432990871,33027.0,527202.0,19257094.0,155439.0,132506.0
452,2022-02-07,0.716093317516805,0.701496016750829,33447.0,529180.0,19303095.0,46001.0,132923.0
453,2022-02-08,0.702846975088968,0.671525832871451,33352.0,531940.0,19538362.0,235267.0,133614.0
454,2022-02-09,0.692566231712139,0.64417855418883,32878.0,534705.0,19717976.0,179614.0,133897.0
455,2022-02-10,0.675365757216291,0.620212111670589,32415.0,537208.0,19871001.0,153025.0,134267.0
456,2022-02-11,0.666468960063266,0.60014850526357,31939.0,539749.0,20002377.0,131376.0,134536.0
457,2022-02-12,0.65717674970344,0.584240882785873,31522.0,541311.0,20120988.0,118611.0,134697.0
458,2022-02-13,0.65342032423883,0.572408483046461,31621.0,541777.0,20207550.0,86562.0,134804.0
459,2022-02-14,0.651640964808225,0.564244139323042,31532.0,543647.0,20234025.0,26475.0,135189.0
460,2022-02-15,0.639580862000791,0.559300861124518,31091.0,546183.0,20376278.0,142253.0,135579.0
461,2022-02-16,0.618030842230131,0.557168617368877,30578.0,548385.0,20475013.0,98735.0,135855.0
462,2022-02-17,0.603993673388691,0.557460970724221,29843.0,550715.0,20567358.0,92345.0,136142.0
463,2022-02-18,0.587188612099644,0.559812671995228,29194.0,552837.0,20649911.0,82553.0,136446.0
464,2022-02-19,0.576907868722815,0.563926181372958,28632.0,554200.0,20726549.0,76638.0,136594.0
465,2022-02-20,0.577896401739818,0.569590268624069,28643.0,554598.0,20785552.0,59003.0,136708.0
466,2022-02-21,0.574337682878608,0.576653360786556,28383.0,556126.0,20802747.0,17195.0,136991.0
467,2022-02-22,0.561882166864373,0.585022971924161,27566.0,558452.0,20900129.0,97382.0,137277.0
468,2022-02-23,0.544286279161724,0.594683524619337,26881.0,560486.0,20966962.0,66833.0,137489.0
469,2022-02-24,0.52510873863187,0.605731625673272,26118.0,562358.0,21033694.0,66732.0,137770.0
470,2022-02-25,0.503361012257809,0.618386589976035,25484.0,564082.0,21091832.0,58138.0,137958.0
471,2022-02-26,0.491103202846975,0.632926664813734,25264.0,564911.0,21145455.0,53623.0,138059.0
472,2022-02-27,0.492487149070779,0.649663028316947,25277.0,565221.0,21188055.0,42600.0,138135.0
473,2022-02-28,0.48556741795176,0.668929041534748,25079.0,566378.0,21201538.0,13483.0,138367.0
474,2022-03-01,0.476077500988533,0.691062120733254,24437.0,568119.0,21281332.0,79794.0,138576.0
475,2022-03-02,0.460458679319889,0.716378903547038,23840.0,569768.0,21339029.0,57697.0,138762.0
476,2022-03-03,0.441083432186635,0.745127717981677,23175.0,571248.0,21399254.0,60225.0,138942.0
477,2022-03-04,0.425662317121392,0.777450570984494,22643.0,572604.0,21457043.0,57789.0,139123.0
478,2022-03-05,0.410241202056149,0.813350928670549,22196.0,573476.0,21510721.0,53678.0,139243.0
479,2022-03-06,0.411032028469751,0.852654525213983,22253.0,573639.0,21556049.0,45328.0,139275.0
480,2022-03-07,0.413009094503756,0.894944698004453,22208.0,574749.0,21570545.0,14496.0,139451.0
481,2022-03-08,0.402530644523527,0.939551233963114,21899.0,576142.0,21663595.0,93050.0,139618.0
482,2022-03-09,0.387900355871886,0.985572963672796,21509.0,577508.0,21732785.0,69190.0,139773.0
483,2022-03-10,0.381178331356267,1.03192739560105,21287.0,578723.0,21807603.0,74818.0,139880.0
484,2022-03-11,0.370699881376038,1.0774451768519,21024.0,579930.0,21880002.0,72399.0,140029.0
485,2022-03-12,0.367141162514828,1.12103850285308,20860.0,580578.0,21952445.0,72443.0,140080.0
486,2022-03-13,0.366745749308027,1.16181211944229,20917.0,580769.0,22012867.0,60422.0,140109.0
487,2022-03-14,0.361012257809411,1.19915841133888,20925.0,581897.0,22031720.0,18853.0,140294.0
488,2022-03-15,0.352510873863187,1.23277585982936,20919.0,583270.0,22148338.0,116618.0,140440.0
489,2022-03-16,0.341637010676157,1.26264633304774,20757.0,584548.0,22257170.0,108832.0,140613.0
490,2022-03-17,0.335112692763938,1.289009567445,20609.0,585730.0,22358917.0,101747.0,140729.0
491,2022-03-18,0.330960854092527,1.31228081080206,20519.0,586852.0,22456496.0,97579.0,140841.0
492,2022-03-19,0.32502965599051,1.33291220551581,20440.0,587475.0,22554600.0,98104.0,140903.0
493,2022-03-20,0.324634242783709,1.35133159227108,20566.0,587639.0,22635883.0,81283.0,140933.0
494,2022-03-21,0.322657176749703,1.36764489455834,20706.0,588719.0,22660062.0,24179.0,141085.0
495,2022-03-22,0.317121391854488,1.38065352864158,20742.0,590037.0,22840839.0,180777.0,141218.0
496,2022-03-23,0.309213127718466,1.38800803180275,20653.0,591389.0,22986399.0,145560.0,141319.0
497,2022-03-24,0.301107156979043,1.38673077412803,20654.0,592602.0,23135034.0,148635.0,141443.0
498,2022-03-25,0.294385132463424,1.37367316745362,20616.0,593988.0,23278605.0,143571.0,141564.0
499,2022-03-26,0.29280347963622,1.34579781050088,20532.0,594630.0,23418122.0,139517.0,141631.0
500,2022-03-27,0.293792012653223,0.0,20606.0,594814.0,23528296.0,110174.0,141672.0
501,2022-03-28,0.303084223013049,0.0,21073.0,595854.0,23557751.0,29455.0,141821.0
502,2022-03-29,0.304072756030051,0.0,21300.0,597352.0,23775231.0,217480.0,141985.0
503,2022-03-30,0.305654408857256,0.0,21688.0,598673.0,23944255.0,169024.0,142134.0
504,2022-03-31,0.306642941874259,0.0,21922.0,600034.0,24113566.0,169311.0,142273.0
505,2022-04-01,0.303875049426651,0.0,22066.0,601418.0,24262195.0,148629.0,142407.0
506,2022-04-02,0.301107156979043,0.0,22113.0,602269.0,24394309.0,132114.0,142475.0
507,2022-04-03,0.304270462633452,0.0,22251.0,602444.0,24496575.0,102266.0,142506.0
